hour_time,wd_BKL,ws_BKL,wd_CGF,ws_CGF
2024-07-01 10,10,7.202216,60,2.057776
2024-07-01 11,10,8.745548,30,5.6588840000000005
2024-07-01 12,360,8.745548,30,5.6588840000000005
2024-07-01 13,20,7.202216,50,6.687772
2024-07-01 14,20,6.173328,40,5.6588840000000005
2024-07-01 15,30,6.687772,30,5.14444
2024-07-01 16,10,6.173328,40,5.14444
2024-07-01 17,20,5.6588840000000005,20,6.173328
2024-07-01 18,10,5.14444,20,6.173328
2024-07-01 19,20,7.71666,20,5.14444
2024-07-01 20,10,7.202216,70,5.6588840000000005
2024-07-01 21,10,5.6588840000000005,60,3.086664
2024-07-01 22,20,4.629996,20,4.629996
2024-07-01 23,30,4.629996,40,3.601108
2024-07-02 00,60,4.115552,60,2.057776
2024-07-02 01,70,2.057776,130,2.057776
2024-07-02 02,70,2.57222,90,1.543332
2024-07-02 03,100,2.057776,0,0
2024-07-02 04,120,2.057776,110,1.543332
2024-07-02 05,130,2.57222,120,2.057776
2024-07-02 06,150,2.57222,110,1.543332
2024-07-02 07,150,3.086664,130,3.086664
2024-07-02 08,150,2.57222,120,3.086664
2024-07-02 09,150,3.601108,120,3.086664
2024-07-02 10,150,4.115552,140,3.601108
2024-07-02 11,140,4.629996,140,4.115552
2024-07-02 12,150,5.14444,150,4.115552
2024-07-02 13,140,5.14444,140,3.601108
2024-07-02 14,140,5.14444,180,3.601108
2024-07-02 15,140,4.629996,160,4.629996
2024-07-02 16,130,6.173328,160,4.115552
2024-07-02 17,170,5.14444,150,5.14444
2024-07-02 18,160,5.14444,170,5.14444
2024-07-02 19,140,4.115552,140,4.115552
2024-07-02 20,160,6.687772,150,4.629996
2024-07-02 21,140,5.6588840000000005,140,4.629996
2024-07-02 22,140,3.086664,140,4.629996
2024-07-02 23,150,4.629996,140,3.601108
2024-07-03 00,140,4.115552,140,3.086664
2024-07-03 01,140,3.601108,150,3.086664
2024-07-03 02,160,4.115552,160,3.086664
2024-07-03 03,150,5.14444,150,3.601108
2024-07-03 04,160,5.14444,160,3.601108
2024-07-03 05,160,5.6588840000000005,160,5.14444
2024-07-03 06,160,6.687772,160,4.115552
2024-07-03 07,160,6.687772,160,4.115552
2024-07-03 08,160,7.71666,160,5.14444
2024-07-03 09,160,7.202216,160,5.14444
2024-07-03 10,160,8.745548,170,4.629996
2024-07-03 11,160,8.745548,180,6.173328
2024-07-03 12,170,5.6588840000000005,200,5.6588840000000005
2024-07-03 13,180,6.687772,210,5.6588840000000005
2024-07-03 14,200,8.231104,240,6.173328
2024-07-03 15,210,9.259992,230,5.6588840000000005
2024-07-03 16,220,7.202216,230,6.173328
2024-07-03 17,230,9.259992,250,7.71666
2024-07-03 18,230,8.745548,250,7.71666
2024-07-03 19,170,6.173328,210,4.629996
2024-07-03 20,200,6.687772,200,5.14444
2024-07-03 21,230,7.202216,220,4.629996
2024-07-03 22,210,4.115552,210,6.173328
2024-07-03 23,200,5.14444,200,3.086664
2024-07-04 01,190,2.057776,240,2.57222
2024-07-04 02,180,4.629996,210,3.601108
2024-07-04 03,190,5.14444,180,2.57222
2024-07-04 04,190,4.629996,200,3.086664
2024-07-04 05,230,3.601108,220,3.086664
2024-07-04 06,210,3.086664,220,2.57222
2024-07-04 07,230,3.086664,230,2.57222
2024-07-04 08,200,2.057776,0,0
2024-07-04 09,170,1.543332,0,0
2024-07-04 10,170,2.057776,180,2.057776
2024-07-04 12,0,0,180,1.543332
2024-07-04 13,100,2.057776,0,0
2024-07-04 14,10,2.57222,120,3.086664
2024-07-04 15,320,2.057776,100,1.543332
2024-07-04 16,330,3.086664,0,0
2024-07-04 17,360,3.086664,10,2.57222
2024-07-04 18,360,3.086664,10,2.57222
2024-07-04 19,50,2.57222,20,2.057776
2024-07-04 20,40,2.57222,100,1.543332
2024-07-04 21,40,2.057776,90,2.57222
2024-07-04 22,0,0,150,2.057776
2024-07-04 23,340,1.543332,0,0
2024-07-05 00,230,2.57222,170,1.543332
2024-07-05 01,0,0,0,0
2024-07-05 02,130,1.543332,0,0
2024-07-05 03,340,1.543332,0,0
2024-07-05 04,10,1.543332,0,0
2024-07-05 05,30,2.057776,0,0
2024-07-05 06,0,0,90,1.543332
2024-07-05 07,0,0,0,0
2024-07-05 08,340,1.543332,0,0
2024-07-05 09,10,4.115552,350,2.057776
2024-07-05 10,20,2.057776,0,0
2024-07-05 11,360,1.543332,0,0
2024-07-05 12,40,1.543332,80,2.57222
2024-07-05 13,310,2.57222,0,0
2024-07-05 14,300,2.057776,340,2.57222
2024-07-05 15,330,3.086664,330,3.086664
2024-07-05 16,340,3.601108,340,3.086664
2024-07-05 17,320,3.601108,320,4.115552
2024-07-05 18,360,2.57222,330,2.57222
2024-07-05 19,60,2.57222,20,2.57222
2024-07-05 20,350,2.057776,0,0
2024-07-05 21,320,1.543332,0,0
2024-07-05 22,100,2.057776,0,0
2024-07-05 23,130,3.601108,160,2.57222
2024-07-06 00,150,3.086664,160,2.57222
2024-07-06 01,140,1.543332,160,2.57222
2024-07-06 02,220,1.543332,0,0
2024-07-06 03,180,4.115552,200,2.57222
2024-07-06 04,170,4.115552,180,2.057776
2024-07-06 05,210,6.173328,220,3.601108
2024-07-06 06,220,3.601108,220,3.601108
2024-07-06 07,220,4.115552,230,3.086664
2024-07-06 08,220,3.601108,220,2.57222
2024-07-06 09,220,4.629996,220,2.57222
2024-07-06 10,220,4.115552,230,3.601108
2024-07-06 11,220,4.115552,230,3.601108
2024-07-06 12,250,4.629996,240,4.629996
2024-07-06 13,260,7.202216,290,6.173328
2024-07-06 14,280,6.173328,270,6.173328
2024-07-06 15,290,6.687772,290,7.71666
2024-07-06 16,280,5.6588840000000005,290,5.6588840000000005
2024-07-06 17,290,4.115552,280,5.6588840000000005
2024-07-06 18,290,3.601108,290,4.629996
2024-07-06 19,290,3.601108,290,3.601108
2024-07-06 20,300,4.629996,300,5.14444
2024-07-06 21,290,4.629996,290,6.173328
2024-07-06 22,280,3.601108,300,4.115552
2024-07-06 23,260,2.57222,260,4.115552
2024-07-07 00,240,2.057776,290,2.57222
2024-07-07 01,0,0,0,0
2024-07-07 02,0,0,0,0
2024-07-07 03,0,0,0,0
2024-07-07 04,0,0,0,0
2024-07-07 05,170,2.57222,0,0
2024-07-07 06,160,2.57222,0,0
2024-07-07 07,170,1.543332,0,0
2024-07-07 08,190,1.543332,0,0
2024-07-07 09,160,2.057776,0,0
2024-07-07 10,160,2.057776,0,0
2024-07-07 11,170,2.057776,0,0
2024-07-07 12,250,1.543332,0,0
2024-07-07 13,290,2.57222,280,2.57222
2024-07-07 14,310,2.57222,290,4.115552
2024-07-07 15,330,4.115552,320,5.14444
2024-07-07 16,330,3.601108,310,5.14444
2024-07-07 17,320,3.601108,320,2.57222
2024-07-07 18,320,4.115552,290,5.14444
2024-07-07 19,350,3.086664,320,3.601108
2024-07-07 20,20,3.086664,330,2.57222
2024-07-07 21,40,3.601108,330,3.086664
2024-07-07 22,50,3.086664,30,2.57222
2024-07-07 23,30,3.086664,30,2.057776
2024-07-08 00,50,3.086664,90,2.057776
2024-07-08 01,60,1.543332,0,0
2024-07-08 02,110,2.057776,150,1.543332
2024-07-08 03,140,3.086664,130,2.057776
2024-07-08 04,150,3.086664,140,2.57222
2024-07-08 05,150,2.57222,130,2.57222
2024-07-08 06,140,4.115552,0,0
2024-07-08 07,150,4.629996,110,1.543332
2024-07-08 08,150,5.6588840000000005,120,2.057776
2024-07-08 09,150,4.629996,120,2.057776
2024-07-08 10,150,5.14444,150,1.543332
2024-07-08 11,160,4.629996,140,2.57222
2024-07-08 12,150,4.629996,160,2.57222
2024-07-08 13,170,2.57222,160,2.057776
2024-07-08 14,320,2.57222,210,1.543332
2024-07-08 15,320,3.086664,40,2.57222
2024-07-08 16,330,3.601108,10,4.115552
2024-07-08 17,350,4.115552,10,4.629996
2024-07-08 18,20,3.086664,10,4.629996
2024-07-08 19,30,3.601108,350,3.086664
2024-07-08 20,20,4.115552,360,3.086664
2024-07-08 21,40,4.629996,10,3.086664
2024-07-08 22,40,3.601108,50,2.57222
2024-07-08 23,50,3.086664,50,2.57222
2024-07-09 00,40,2.57222,90,2.57222
2024-07-09 01,0,0,130,1.543332
2024-07-09 02,220,1.543332,170,2.57222
2024-07-09 03,190,3.601108,0,0
2024-07-09 04,180,4.629996,180,2.57222
2024-07-09 05,170,3.601108,0,0
2024-07-09 06,170,3.086664,180,2.057776
2024-07-09 07,160,2.57222,170,2.057776
2024-07-09 08,170,3.086664,0,0
2024-07-09 09,170,2.57222,0,0
2024-07-09 10,170,2.57222,190,1.543332
2024-07-09 11,160,3.086664,230,2.57222
2024-07-09 12,180,3.601108,210,3.086664
2024-07-09 13,200,3.086664,180,2.057776
2024-07-09 14,290,4.115552,290,3.086664
2024-07-09 15,290,2.57222,270,3.086664
2024-07-09 16,300,3.086664,320,3.601108
2024-07-09 17,300,2.57222,280,3.086664
2024-07-09 18,350,2.057776,270,2.057776
2024-07-09 19,0,0,330,3.601108
2024-07-09 20,40,3.086664,0,0
2024-07-09 21,360,2.057776,0,0
2024-07-09 22,30,3.086664,0,0
2024-07-09 23,30,4.629996,0,0
2024-07-10 00,40,3.601108,60,3.086664
2024-07-10 01,50,3.086664,80,2.57222
2024-07-10 02,60,3.601108,100,2.57222
2024-07-10 03,60,4.629996,70,2.57222
2024-07-10 04,80,3.086664,70,2.057776
2024-07-10 05,70,3.086664,80,3.601108
2024-07-10 06,100,2.57222,100,3.601108
2024-07-10 07,120,2.57222,130,4.629996
2024-07-10 09,160,5.6588840000000005,150,3.086664
2024-07-10 10,180,4.629996,220,3.086664
2024-07-10 11,190,4.115552,220,3.601108
2024-07-10 12,190,6.173328,200,3.086664
2024-07-10 13,200,6.687772,180,3.601108
2024-07-10 14,210,8.231104,200,7.202216
2024-07-10 15,180,8.231104,210,5.6588840000000005
2024-07-10 16,190,9.774436,200,3.601108
2024-07-10 17,180,8.231104,200,6.687772
2024-07-10 18,190,8.745548,210,7.202216
2024-07-10 19,200,8.231104,210,8.231104
2024-07-10 20,190,9.774436,210,8.231104
2024-07-10 21,190,8.231104,210,6.687772
2024-07-10 22,220,8.231104,200,3.601108
2024-07-10 23,280,11.317768000000001,270,9.259992
2024-07-11 00,280,11.832212,280,8.745548
2024-07-11 01,290,12.346656,290,8.745548
2024-07-11 02,290,10.28888,300,7.71666
2024-07-11 03,280,13.375544,290,7.71666
2024-07-11 04,290,11.832212,280,7.202216
2024-07-11 05,310,10.28888,300,6.687772
2024-07-11 06,300,9.259992,290,5.14444
2024-07-11 07,290,10.803324,300,6.687772
2024-07-11 08,310,11.317768000000001,300,6.687772
2024-07-11 09,310,7.71666,310,5.6588840000000005
2024-07-11 10,310,7.202216,320,4.629996
2024-07-11 11,330,7.202216,320,4.629996
2024-07-11 12,320,6.687772,320,4.629996
2024-07-11 13,300,5.6588840000000005,310,6.173328
2024-07-11 14,290,5.6588840000000005,300,5.6588840000000005
2024-07-11 15,280,5.6588840000000005,310,4.629996
2024-07-11 16,290,5.6588840000000005,330,5.14444
2024-07-11 17,300,5.6588840000000005,290,5.14444
2024-07-11 18,290,4.115552,280,4.629996
2024-07-11 19,270,3.601108,290,4.115552
2024-07-11 20,280,3.086664,280,3.601108
2024-07-11 21,270,3.086664,320,3.601108
2024-07-11 23,290,2.57222,0,0
2024-07-12 00,0,0,0,0
2024-07-12 01,0,0,0,0
2024-07-12 02,0,0,0,0
2024-07-12 03,50,1.543332,80,2.057776
2024-07-12 04,100,1.543332,0,0
2024-07-12 05,0,0,0,0
2024-07-12 06,130,1.543332,70,1.543332
2024-07-12 07,140,3.601108,140,2.057776
2024-07-12 08,150,3.601108,130,1.543332
2024-07-12 09,140,4.115552,110,1.543332
2024-07-12 10,150,3.601108,0,0
2024-07-12 11,160,4.115552,160,2.57222
2024-07-12 12,160,4.115552,190,3.086664
2024-07-12 13,180,3.601108,160,2.057776
2024-07-12 14,170,3.086664,110,2.057776
2024-07-12 15,10,5.14444,350,3.601108
2024-07-12 16,20,4.629996,340,3.086664
2024-07-12 17,40,4.629996,350,2.57222
2024-07-12 18,20,4.629996,360,2.57222
2024-07-12 19,30,5.14444,340,2.57222
2024-07-12 20,30,5.6588840000000005,360,2.57222
2024-07-12 21,30,5.14444,10,2.57222
2024-07-12 22,40,6.173328,30,3.601108
2024-07-12 23,40,4.629996,60,3.086664
2024-07-13 00,40,3.086664,70,2.057776
2024-07-13 01,40,2.57222,90,2.057776
2024-07-13 02,50,2.57222,90,2.057776
2024-07-13 03,60,1.543332,100,1.543332
2024-07-13 04,0,0,0,0
2024-07-13 05,0,0,0,0
2024-07-13 06,40,2.057776,0,0
2024-07-13 07,100,2.057776,0,0
2024-07-13 08,0,0,0,0
2024-07-13 09,90,1.543332,120,1.543332
2024-07-13 10,0,0,130,2.057776
2024-07-13 11,0,0,130,1.543332
2024-07-13 12,360,1.543332,0,0
2024-07-13 13,320,1.543332,210,1.543332
2024-07-13 14,350,3.086664,60,2.057776
2024-07-13 15,350,3.086664,10,3.086664
2024-07-13 16,10,4.629996,340,3.086664
2024-07-13 17,20,5.6588840000000005,350,3.601108
2024-07-13 18,30,5.14444,90,3.086664
2024-07-13 19,20,5.14444,360,4.629996
2024-07-13 20,30,5.6588840000000005,360,3.601108
2024-07-13 21,30,4.629996,350,3.601108
2024-07-13 22,40,5.14444,10,2.057776
2024-07-13 23,40,2.57222,50,1.543332
2024-07-14 00,10,1.543332,90,2.057776
2024-07-14 01,0,0,0,0
2024-07-14 02,0,0,0,0
2024-07-14 03,180,1.543332,150,1.543332
2024-07-14 04,160,4.115552,160,2.057776
2024-07-14 05,150,4.115552,150,3.086664
2024-07-14 06,150,4.115552,140,2.57222
2024-07-14 07,160,5.14444,160,3.086664
2024-07-14 08,150,4.115552,0,0
2024-07-14 09,160,4.629996,190,2.57222
2024-07-14 10,160,3.601108,190,3.086664
2024-07-14 11,170,4.115552,220,3.601108
2024-07-14 12,180,4.115552,220,3.601108
2024-07-14 13,220,8.231104,230,4.629996
2024-07-14 14,230,7.202216,230,6.173328
2024-07-14 15,250,5.6588840000000005,260,7.71666
2024-07-14 16,200,7.202216,220,6.687772
2024-07-14 17,210,4.629996,250,7.202216
2024-07-14 18,210,4.629996,230,7.71666
2024-07-14 19,200,5.6588840000000005,220,7.202216
2024-07-14 20,190,6.687772,220,7.202216
2024-07-14 21,200,6.687772,230,7.202216
2024-07-14 22,280,11.832212,220,4.629996
2024-07-14 23,160,3.086664,250,4.115552
2024-07-15 00,200,3.086664,220,4.115552
2024-07-15 01,190,4.115552,220,3.086664
2024-07-15 02,210,3.601108,220,3.601108
2024-07-15 03,210,5.14444,220,3.086664
2024-07-15 04,220,5.6588840000000005,220,3.086664
2024-07-15 05,220,5.6588840000000005,220,4.115552
2024-07-15 06,200,3.601108,210,3.601108
2024-07-15 07,180,4.115552,210,3.601108
2024-07-15 08,190,4.115552,200,3.086664
2024-07-15 09,190,7.202216,150,2.57222
2024-07-15 10,180,6.173328,160,3.601108
2024-07-15 11,190,8.745548,210,4.629996
2024-07-15 12,200,6.173328,210,3.086664
2024-07-15 13,190,5.6588840000000005,210,3.086664
2024-07-15 14,210,5.6588840000000005,210,4.629996
2024-07-15 15,230,7.202216,230,7.71666
2024-07-15 16,280,9.774436,280,8.745548
2024-07-15 17,280,8.745548,290,9.259992
2024-07-15 18,290,8.745548,300,10.28888
2024-07-15 19,290,6.687772,290,8.745548
2024-07-15 20,290,5.14444,290,7.202216
2024-07-15 21,310,2.057776,280,4.115552
2024-07-15 22,0,0,290,3.601108
2024-07-15 23,0,0,270,2.057776
2024-07-16 00,0,0,0,0
2024-07-16 01,0,0,160,2.057776
2024-07-16 02,180,2.57222,170,2.057776
2024-07-16 03,170,4.629996,170,3.086664
2024-07-16 04,190,5.14444,190,3.601108
2024-07-16 05,170,5.6588840000000005,210,4.629996
2024-07-16 06,170,6.173328,200,4.629996
2024-07-16 07,200,8.231104,210,6.173328
2024-07-16 08,170,5.6588840000000005,200,4.115552
2024-07-16 09,170,5.14444,160,4.115552
2024-07-16 10,210,7.202216,220,3.601108
2024-07-16 11,240,10.28888,260,7.71666
2024-07-16 12,240,11.317768000000001,250,12.346656
2024-07-16 13,270,13.889988,270,11.317768000000001
2024-07-16 14,270,8.231104,280,9.259992
2024-07-16 15,240,7.202216,280,6.687772
2024-07-16 16,280,4.629996,300,5.14444
2024-07-16 17,320,2.057776,260,5.6588840000000005
2024-07-16 18,340,1.543332,290,5.14444
2024-07-16 19,320,2.057776,240,4.115552
2024-07-16 20,300,2.57222,240,5.14444
2024-07-16 21,220,5.6588840000000005,270,4.115552
2024-07-16 22,260,4.115552,250,5.14444
2024-07-16 23,220,7.202216,280,3.601108
2024-07-17 00,210,4.629996,260,5.14444
2024-07-17 01,240,5.14444,210,2.57222
2024-07-17 02,230,4.115552,250,3.601108
2024-07-17 03,240,4.629996,250,4.629996
2024-07-17 04,230,4.629996,250,5.14444
2024-07-17 05,230,5.14444,250,5.14444
2024-07-17 06,230,4.115552,250,5.14444
2024-07-17 07,240,4.629996,240,4.629996
2024-07-17 08,230,3.086664,210,3.601108
2024-07-17 09,260,4.629996,280,3.086664
2024-07-17 10,340,3.086664,330,2.57222
2024-07-17 11,350,1.543332,320,2.57222
2024-07-17 12,0,0,350,1.543332
2024-07-17 13,0,0,0,0
2024-07-17 14,0,0,0,0
2024-07-17 15,300,2.057776,0,0
2024-07-17 16,310,4.115552,300,3.601108
2024-07-17 17,320,5.14444,310,3.601108
2024-07-17 18,320,3.601108,300,4.115552
2024-07-17 19,340,3.601108,340,3.086664
2024-07-17 20,330,2.57222,290,4.115552
2024-07-17 21,320,2.057776,290,3.086664
2024-07-17 22,330,4.115552,310,4.115552
2024-07-17 23,0,0,300,1.543332
2024-07-18 00,0,0,350,1.543332
2024-07-18 01,30,3.086664,0,0
2024-07-18 02,60,3.086664,100,1.543332
2024-07-18 03,40,1.543332,0,0
2024-07-18 04,40,2.057776,0,0
2024-07-18 05,360,4.629996,0,0
2024-07-18 06,20,5.14444,0,0
2024-07-18 07,10,5.6588840000000005,0,0
2024-07-18 08,10,7.202216,10,5.14444
2024-07-18 09,10,7.202216,30,2.57222
2024-07-18 10,20,5.6588840000000005,40,2.57222
2024-07-18 11,10,6.687772,20,3.601108
2024-07-18 12,20,5.6588840000000005,40,5.6588840000000005
2024-07-18 13,360,5.14444,20,4.629996
2024-07-18 14,360,4.115552,20,5.6588840000000005
2024-07-18 15,340,4.115552,350,2.57222
2024-07-18 16,340,4.629996,20,5.6588840000000005
2024-07-18 17,360,5.14444,350,5.6588840000000005
2024-07-18 18,340,3.601108,10,6.687772
2024-07-18 19,330,4.115552,10,4.115552
2024-07-18 20,340,5.14444,310,5.14444
2024-07-18 21,350,4.629996,350,2.57222
2024-07-18 22,350,6.173328,10,5.6588840000000005
2024-07-18 23,360,5.6588840000000005,360,4.115552
2024-07-19 00,350,5.6588840000000005,30,3.601108
2024-07-19 01,360,6.173328,20,3.601108
2024-07-19 02,10,6.687772,20,2.057776
2024-07-19 03,360,6.173328,0,0
2024-07-19 04,10,5.14444,0,0
2024-07-19 05,20,4.115552,0,0
2024-07-19 07,0,0,0,0
2024-07-19 08,140,1.543332,0,0
2024-07-19 09,140,1.543332,0,0
2024-07-19 10,160,2.57222,0,0
2024-07-19 11,0,0,0,0
2024-07-19 12,30,2.57222,40,3.086664
2024-07-19 13,0,0,40,2.057776
2024-07-19 14,340,2.57222,320,2.057776
2024-07-19 15,330,4.115552,320,4.115552
2024-07-19 16,340,4.115552,350,4.115552
2024-07-19 17,360,4.115552,10,4.115552
2024-07-19 18,340,4.115552,360,4.629996
2024-07-19 19,350,4.115552,320,4.115552
2024-07-19 20,360,3.086664,330,2.57222
2024-07-19 21,20,3.601108,20,3.601108
2024-07-19 22,30,4.115552,30,4.115552
2024-07-19 23,30,3.601108,40,3.601108
2024-07-20 00,50,2.57222,90,1.543332
2024-07-20 01,0,0,0,0
2024-07-20 02,0,0,0,0
2024-07-20 03,0,0,0,0
2024-07-20 04,50,1.543332,0,0
2024-07-20 05,150,2.57222,130,1.543332
2024-07-20 06,170,2.57222,0,0
2024-07-20 07,0,0,310,2.057776
2024-07-20 08,160,2.057776,0,0
2024-07-20 09,150,2.57222,0,0
2024-07-20 10,140,2.057776,0,0
2024-07-20 11,150,2.57222,0,0
2024-07-20 12,0,0,80,2.57222
2024-07-20 13,360,1.543332,50,2.057776
2024-07-20 14,320,2.57222,360,2.057776
2024-07-20 15,320,3.086664,330,3.601108
2024-07-20 16,350,3.086664,360,2.57222
2024-07-20 17,350,3.601108,30,4.115552
2024-07-20 18,340,2.57222,20,3.086664
2024-07-20 19,320,3.086664,320,2.57222
2024-07-20 20,320,2.57222,350,3.601108
2024-07-20 21,320,2.57222,320,4.115552
2024-07-20 22,310,2.057776,350,3.086664
2024-07-20 23,300,1.543332,330,1.543332
2024-07-21 03,0,0,0,0
2024-07-21 04,0,0,0,0
2024-07-21 05,160,2.057776,0,0
2024-07-21 06,140,2.057776,0,0
2024-07-21 07,150,2.57222,0,0
2024-07-21 08,160,3.086664,0,0
2024-07-21 09,160,2.057776,0,0
2024-07-21 10,160,3.086664,110,2.57222
2024-07-21 11,150,3.601108,110,2.57222
2024-07-21 12,180,2.057776,110,1.543332
2024-07-21 13,260,3.086664,300,3.086664
2024-07-21 14,270,2.57222,260,3.086664
2024-07-21 15,300,2.057776,320,3.601108
2024-07-21 16,300,2.57222,320,2.57222
2024-07-21 17,320,3.601108,10,2.057776
2024-07-21 18,330,4.629996,330,4.115552
2024-07-21 19,340,3.601108,10,4.115552
2024-07-21 20,350,4.115552,330,3.086664
2024-07-21 21,350,3.086664,10,3.086664
2024-07-21 22,350,2.57222,30,2.57222
2024-07-21 23,20,2.57222,20,3.086664
2024-07-22 00,20,2.057776,0,0
2024-07-22 01,40,1.543332,0,0
2024-07-22 02,0,0,0,0
2024-07-22 03,100,1.543332,0,0
2024-07-22 04,0,0,0,0
2024-07-22 05,120,1.543332,0,0
2024-07-22 06,0,0,0,0
2024-07-22 07,150,1.543332,0,0
2024-07-22 08,150,1.543332,0,0
2024-07-22 09,0,0,0,0
2024-07-22 10,0,0,110,1.543332
2024-07-22 11,60,1.543332,80,1.543332
2024-07-22 12,40,2.057776,90,1.543332
2024-07-22 13,20,1.543332,90,1.543332
2024-07-22 14,10,2.57222,90,1.543332
2024-07-22 15,360,4.115552,40,3.086664
2024-07-22 16,10,3.601108,360,4.115552
2024-07-22 17,10,4.115552,20,3.601108
2024-07-22 18,10,3.601108,30,3.086664
2024-07-22 19,360,3.086664,350,3.086664
2024-07-22 20,340,3.086664,340,4.629996
2024-07-22 21,310,3.601108,10,2.57222
2024-07-22 22,320,3.601108,320,2.057776
2024-07-22 23,320,3.601108,320,2.057776
2024-07-23 00,340,1.543332,350,1.543332
2024-07-23 01,330,1.543332,0,0
2024-07-23 02,0,0,0,0
2024-07-23 03,330,1.543332,0,0
2024-07-23 04,340,3.086664,0,0
2024-07-23 05,0,0,200,2.057776
2024-07-23 06,120,2.057776,120,2.057776
2024-07-23 07,140,2.057776,120,2.057776
2024-07-23 08,160,3.601108,0,0
2024-07-23 09,150,3.086664,0,0
2024-07-23 10,140,3.601108,0,0
2024-07-23 11,150,5.14444,0,0
2024-07-23 12,140,3.601108,170,2.057776
2024-07-23 13,160,2.057776,220,3.086664
2024-07-23 15,330,3.086664,170,3.086664
2024-07-23 16,360,3.086664,360,3.601108
2024-07-23 17,20,5.14444,50,3.086664
2024-07-23 18,20,5.6588840000000005,50,3.086664
2024-07-23 19,30,2.057776,340,3.601108
2024-07-23 20,120,2.057776,100,2.57222
2024-07-23 22,180,2.57222,130,2.057776
2024-07-23 23,120,1.543332,0,0
2024-07-24 00,140,3.086664,160,3.086664
2024-07-24 01,150,4.115552,160,2.057776
2024-07-24 02,160,4.629996,160,2.57222
2024-07-24 03,160,3.601108,170,3.601108
2024-07-24 04,160,4.115552,180,3.086664
2024-07-24 05,160,4.115552,200,3.086664
2024-07-24 06,170,3.601108,200,3.601108
2024-07-24 07,170,4.115552,210,4.115552
2024-07-24 08,180,4.629996,210,3.601108
2024-07-24 09,180,4.115552,200,4.115552
2024-07-24 10,190,4.629996,210,3.601108
2024-07-24 11,210,3.601108,220,4.115552
2024-07-24 12,200,4.629996,230,4.115552
2024-07-24 13,240,5.14444,250,6.687772
2024-07-24 14,240,5.14444,230,6.687772
2024-07-24 15,270,4.629996,290,7.202216
2024-07-24 16,290,4.629996,290,4.629996
2024-07-24 17,290,13.375544,300,2.57222
2024-07-24 18,270,7.202216,250,4.115552
2024-07-24 19,270,2.57222,260,5.14444
2024-07-24 20,310,5.14444,300,5.14444
2024-07-24 21,290,4.629996,300,4.629996
2024-07-24 22,310,3.601108,320,3.601108
2024-07-24 23,310,3.086664,330,2.57222
2024-07-25 00,300,4.115552,320,1.543332
2024-07-25 01,310,2.57222,0,0
2024-07-25 02,330,3.086664,0,0
2024-07-25 03,30,3.601108,0,0
2024-07-25 04,120,2.057776,0,0
2024-07-25 05,150,1.543332,0,0
2024-07-25 06,130,1.543332,0,0
2024-07-25 07,150,1.543332,30,1.543332
2024-07-25 08,150,2.057776,0,0
2024-07-25 09,20,5.14444,0,0
2024-07-25 10,70,2.057776,0,0
