hour_time,wd_CLE,ws_CLE,wd_BKL,ws_BKL
2024-05-01 10,150,2.57222,150,4.115552
2024-05-01 11,160,2.057776,160,4.629996
2024-05-01 12,170,2.57222,140,4.629996
2024-05-01 13,190,2.57222,170,4.629996
2024-05-01 14,210,5.6588840000000005,190,3.601108
2024-05-01 15,190,5.14444,190,5.14444
2024-05-01 16,220,5.6588840000000005,190,7.71666
2024-05-01 17,210,5.14444,190,6.687772
2024-05-01 18,230,6.173328,230,7.202216
2024-05-01 19,220,8.231104,200,6.687772
2024-05-01 20,240,9.259992,210,5.6588840000000005
2024-05-01 21,230,6.173328,240,7.71666
2024-05-01 22,260,7.202216,270,4.115552
2024-05-01 23,240,6.173328,220,2.57222
2024-05-02 00,240,4.115552,240,3.601108
2024-05-02 01,240,3.086664,280,5.14444
2024-05-02 02,290,4.115552,240,5.14444
2024-05-02 03,300,3.086664,260,4.115552
2024-05-02 04,310,1.543332,240,2.057776
2024-05-02 05,0,0,240,2.57222
2024-05-02 06,240,2.057776,240,2.57222
2024-05-02 07,250,1.543332,250,3.601108
2024-05-02 08,260,1.543332,260,2.057776
2024-05-02 09,360,3.086664,0,0
2024-05-02 10,100,2.057776,0,0
2024-05-02 11,60,4.629996,20,1.543332
2024-05-02 12,60,3.601108,360,2.57222
2024-05-02 13,70,3.086664,30,4.629996
2024-05-02 15,30,3.086664,30,6.173328
2024-05-02 17,10,4.115552,30,6.687772
2024-05-02 18,40,4.115552,40,6.687772
2024-05-02 19,20,4.629996,30,6.687772
2024-05-02 20,30,4.115552,40,6.687772
2024-05-02 21,30,5.14444,30,6.173328
2024-05-02 22,30,5.14444,40,6.173328
2024-05-02 23,30,3.086664,40,4.629996
2024-05-03 00,30,1.543332,40,3.086664
2024-05-03 01,10,1.543332,50,2.57222
2024-05-03 02,0,0,30,2.057776
2024-05-03 03,100,3.086664,50,2.057776
2024-05-03 04,120,3.601108,140,1.543332
2024-05-03 05,130,3.086664,150,4.115552
2024-05-03 06,150,1.543332,150,4.115552
2024-05-03 07,150,2.57222,150,5.6588840000000005
2024-05-03 08,310,7.202216,280,5.14444
2024-05-03 09,360,3.086664,50,3.086664
2024-05-03 10,50,3.086664,50,5.14444
2024-05-03 11,60,3.086664,70,3.601108
2024-05-03 12,90,2.57222,90,3.086664
2024-05-03 14,90,2.057776,90,3.601108
2024-05-03 15,0,0,60,3.086664
2024-05-03 16,310,4.629996,320,2.57222
2024-05-03 17,40,2.57222,50,1.543332
2024-05-03 18,340,3.086664,40,3.601108
2024-05-03 19,20,1.543332,30,4.115552
2024-05-03 20,130,2.057776,40,1.543332
2024-05-03 21,0,0,10,2.057776
2024-05-03 22,0,0,140,1.543332
2024-05-03 23,270,1.543332,0,0
2024-05-04 00,10,3.086664,0,0
2024-05-04 01,0,0,0,0
2024-05-04 02,0,0,360,3.086664
2024-05-04 03,360,2.057776,40,3.086664
2024-05-04 04,330,2.057776,20,2.057776
2024-05-04 05,270,1.543332,30,3.601108
2024-05-04 06,360,1.543332,0,0
2024-05-04 07,30,2.057776,0,0
2024-05-04 08,0,0,0,0
2024-05-04 09,0,0,0,0
2024-05-04 10,30,1.543332,0,0
2024-05-04 11,90,1.543332,0,0
2024-05-04 12,120,3.086664,20,2.057776
2024-05-04 13,120,2.57222,40,2.57222
2024-05-04 14,130,3.601108,130,3.086664
2024-05-04 15,160,5.14444,140,5.6588840000000005
2024-05-04 16,160,6.173328,130,5.14444
2024-05-04 17,150,4.629996,170,4.115552
2024-05-04 18,170,5.14444,170,4.115552
2024-05-04 19,140,2.57222,160,4.629996
2024-05-04 20,110,3.086664,130,4.629996
2024-05-04 21,110,5.14444,120,4.115552
2024-05-04 22,120,5.14444,130,5.6588840000000005
2024-05-04 23,140,5.14444,130,5.6588840000000005
2024-05-05 00,130,4.629996,130,5.6588840000000005
2024-05-05 01,140,6.173328,130,7.202216
2024-05-05 02,140,4.115552,140,5.14444
2024-05-05 03,140,5.14444,140,6.687772
2024-05-05 04,160,4.629996,150,6.687772
2024-05-05 05,160,4.115552,150,6.173328
2024-05-05 06,160,4.115552,150,6.173328
2024-05-05 07,160,3.601108,150,5.14444
2024-05-05 08,160,3.601108,150,5.14444
2024-05-05 09,180,3.601108,140,5.14444
2024-05-05 10,170,3.601108,140,5.6588840000000005
2024-05-05 11,190,4.115552,150,4.629996
2024-05-05 12,180,4.115552,160,4.115552
2024-05-05 13,200,3.086664,150,4.115552
2024-05-05 14,230,4.629996,300,4.629996
2024-05-05 16,290,5.14444,270,4.115552
2024-05-05 17,280,4.115552,280,2.57222
2024-05-05 18,300,5.14444,330,1.543332
2024-05-05 19,330,6.687772,280,2.57222
2024-05-05 20,300,5.14444,250,3.601108
2024-05-05 21,350,6.173328,300,2.057776
2024-05-05 22,10,5.14444,10,3.086664
2024-05-05 23,20,4.629996,30,3.601108
2024-05-06 00,30,3.086664,40,2.57222
2024-05-06 01,10,3.601108,20,3.601108
2024-05-06 02,360,3.086664,360,2.057776
2024-05-06 03,20,2.057776,20,1.543332
2024-05-06 04,30,2.057776,10,2.057776
2024-05-06 05,350,1.543332,20,1.543332
2024-05-06 06,350,2.057776,340,2.057776
2024-05-06 07,330,2.57222,340,3.601108
2024-05-06 08,10,4.115552,10,4.629996
2024-05-06 09,40,3.086664,20,5.6588840000000005
2024-05-06 10,40,5.14444,40,5.14444
2024-05-06 11,50,4.115552,40,4.115552
2024-05-06 12,50,4.115552,50,3.601108
2024-05-06 13,50,5.6588840000000005,30,5.6588840000000005
2024-05-06 14,10,4.629996,30,6.687772
2024-05-06 15,360,4.629996,30,6.687772
2024-05-06 16,10,4.115552,30,6.687772
2024-05-06 17,10,4.629996,40,7.202216
2024-05-06 18,20,5.6588840000000005,30,7.202216
2024-05-06 19,360,5.14444,30,7.202216
2024-05-06 20,10,6.173328,30,7.71666
2024-05-06 21,40,4.629996,40,6.173328
2024-05-06 22,30,4.629996,30,5.6588840000000005
2024-05-06 23,30,4.115552,40,4.629996
2024-05-07 00,20,3.086664,40,3.601108
2024-05-07 01,30,3.086664,40,3.086664
2024-05-07 02,10,2.57222,40,2.57222
2024-05-07 03,20,2.057776,20,2.057776
2024-05-07 04,90,2.057776,50,3.086664
2024-05-07 05,20,2.57222,40,4.115552
2024-05-07 06,90,2.057776,50,2.57222
2024-05-07 07,40,2.057776,0,0
2024-05-07 08,40,2.057776,40,2.57222
2024-05-07 09,10,2.057776,40,2.057776
2024-05-07 10,0,0,30,2.57222
2024-05-07 11,20,2.057776,30,3.086664
2024-05-07 12,40,2.057776,30,2.57222
2024-05-07 13,0,0,20,2.57222
2024-05-07 14,0,0,30,4.115552
2024-05-07 17,30,3.601108,40,5.6588840000000005
2024-05-07 18,30,3.601108,40,6.173328
2024-05-07 19,20,2.57222,40,6.687772
2024-05-07 20,0,0,50,4.115552
2024-05-07 21,160,4.629996,40,2.57222
2024-05-07 22,170,5.6588840000000005,280,2.57222
2024-05-07 23,180,5.14444,150,5.14444
2024-05-08 00,180,6.173328,160,7.71666
2024-05-08 01,190,6.687772,170,7.202216
2024-05-08 02,200,6.173328,160,6.173328
2024-05-08 03,200,4.629996,180,7.202216
2024-05-08 04,210,6.687772,190,5.14444
2024-05-08 05,200,5.14444,190,7.71666
2024-05-08 06,210,4.115552,210,7.202216
2024-05-08 07,240,3.086664,230,5.14444
2024-05-08 08,250,4.629996,240,4.629996
2024-05-08 09,260,3.601108,260,5.6588840000000005
2024-05-08 10,250,2.57222,270,5.6588840000000005
2024-05-08 11,240,5.6588840000000005,230,3.086664
2024-05-08 12,240,4.629996,230,5.14444
2024-05-08 13,250,5.6588840000000005,260,5.14444
2024-05-08 14,260,7.71666,280,5.6588840000000005
2024-05-08 15,290,6.687772,270,6.687772
2024-05-08 16,290,6.173328,260,6.687772
2024-05-08 17,290,9.259992,260,6.173328
2024-05-08 18,280,8.231104,260,6.687772
2024-05-08 19,260,8.231104,260,6.173328
2024-05-08 20,290,6.687772,250,4.629996
2024-05-08 21,290,6.173328,240,5.14444
2024-05-08 22,300,4.115552,260,3.601108
2024-05-08 23,300,2.57222,230,2.57222
2024-05-09 00,290,2.057776,30,7.202216
2024-05-09 01,30,6.687772,50,7.202216
2024-05-09 02,30,5.14444,40,4.115552
2024-05-09 03,50,3.601108,40,3.601108
2024-05-09 04,20,3.601108,30,4.629996
2024-05-09 05,20,3.601108,40,5.6588840000000005
2024-05-09 06,40,3.601108,50,3.601108
2024-05-09 07,50,3.601108,50,4.629996
2024-05-09 08,70,2.057776,50,3.086664
2024-05-09 09,80,3.086664,60,2.057776
2024-05-09 10,70,3.601108,360,1.543332
2024-05-09 11,60,3.601108,30,5.6588840000000005
2024-05-09 12,70,5.6588840000000005,40,5.6588840000000005
2024-05-09 13,100,2.57222,60,3.601108
2024-05-09 14,30,3.086664,10,4.115552
2024-05-09 15,30,6.173328,30,7.71666
2024-05-09 16,20,6.173328,40,9.259992
2024-05-09 17,30,6.687772,20,9.774436
2024-05-09 18,40,4.629996,40,6.687772
2024-05-09 19,60,7.71666,60,8.231104
2024-05-09 20,60,5.6588840000000005,60,7.71666
2024-05-09 21,40,5.14444,50,4.629996
2024-05-09 22,20,5.6588840000000005,30,8.231104
2024-05-09 23,50,7.202216,30,7.202216
2024-05-10 00,50,5.6588840000000005,50,5.14444
2024-05-10 01,50,4.115552,40,4.629996
2024-05-10 02,30,5.6588840000000005,20,4.629996
2024-05-10 03,20,3.601108,20,3.086664
2024-05-10 04,350,4.115552,340,3.601108
2024-05-10 05,340,3.601108,330,4.629996
2024-05-10 06,360,3.086664,360,5.14444
2024-05-10 07,10,3.601108,20,4.629996
2024-05-10 08,340,2.057776,30,4.115552
2024-05-10 09,340,2.57222,30,3.601108
2024-05-10 10,360,4.629996,360,3.601108
2024-05-10 11,350,4.115552,10,4.115552
2024-05-10 12,360,3.601108,10,3.601108
2024-05-10 13,350,4.629996,340,4.629996
2024-05-10 14,10,5.14444,330,4.629996
2024-05-10 15,340,4.629996,320,5.6588840000000005
2024-05-10 16,340,4.629996,320,4.115552
2024-05-10 17,330,4.629996,320,4.115552
2024-05-10 18,320,4.115552,310,3.601108
2024-05-10 19,340,5.14444,290,3.601108
2024-05-10 20,340,3.601108,260,4.115552
2024-05-10 21,310,5.14444,270,4.629996
2024-05-10 22,350,4.115552,270,4.115552
2024-05-10 23,290,3.601108,270,4.115552
2024-05-11 00,280,2.057776,270,3.601108
2024-05-11 01,220,1.543332,220,1.543332
2024-05-11 02,190,2.057776,200,2.057776
2024-05-11 03,190,2.057776,170,2.057776
2024-05-11 04,160,1.543332,150,3.086664
2024-05-11 05,190,1.543332,160,3.601108
2024-05-11 06,170,2.57222,160,3.601108
2024-05-11 07,170,3.601108,160,4.115552
2024-05-11 08,170,3.601108,160,5.6588840000000005
2024-05-11 09,170,3.601108,150,5.6588840000000005
2024-05-11 10,170,4.115552,150,5.6588840000000005
2024-05-11 11,170,5.6588840000000005,160,5.6588840000000005
2024-05-11 12,270,9.259992,160,6.687772
2024-05-11 13,170,4.115552,190,6.687772
2024-05-11 14,180,5.6588840000000005,150,6.687772
2024-05-11 15,190,5.14444,160,6.687772
2024-05-11 16,270,4.115552,190,5.14444
2024-05-11 18,280,5.6588840000000005,300,4.115552
2024-05-11 19,290,7.71666,290,6.173328
2024-05-11 20,290,7.71666,270,9.259992
2024-05-11 21,290,9.774436,270,8.745548
2024-05-11 22,290,8.231104,270,9.259992
2024-05-11 23,290,8.231104,280,8.745548
2024-05-12 00,280,5.14444,260,7.71666
2024-05-12 01,250,3.601108,260,7.202216
2024-05-12 02,240,4.115552,260,6.687772
2024-05-12 03,240,5.6588840000000005,250,7.71666
2024-05-12 04,290,8.231104,260,7.71666
2024-05-12 05,270,3.086664,290,7.202216
2024-05-12 06,310,4.629996,310,10.28888
2024-05-12 07,320,4.629996,300,9.259992
2024-05-12 08,310,3.601108,300,8.231104
2024-05-12 09,310,3.601108,310,8.231104
2024-05-12 10,320,3.601108,310,7.71666
2024-05-12 11,320,5.6588840000000005,320,7.202216
2024-05-12 12,330,7.202216,310,6.687772
2024-05-12 13,330,4.629996,350,5.6588840000000005
2024-05-12 14,350,5.14444,10,3.601108
2024-05-12 15,330,2.57222,320,2.057776
2024-05-12 16,270,3.086664,290,2.57222
2024-05-12 17,280,4.629996,300,2.57222
2024-05-12 18,340,2.057776,340,2.57222
2024-05-12 19,50,4.115552,20,2.57222
2024-05-12 20,360,5.14444,360,2.57222
2024-05-12 21,360,5.14444,50,3.086664
2024-05-12 22,0,0,30,2.057776
2024-05-12 23,150,3.086664,100,2.57222
2024-05-13 00,150,3.086664,130,3.086664
2024-05-13 01,160,4.115552,150,3.601108
2024-05-13 02,160,4.115552,160,5.14444
2024-05-13 03,160,3.601108,160,5.14444
2024-05-13 04,170,4.629996,160,6.687772
2024-05-13 05,170,4.115552,160,6.687772
2024-05-13 06,190,4.629996,160,6.687772
2024-05-13 07,190,6.173328,160,7.202216
2024-05-13 08,190,5.14444,160,7.202216
2024-05-13 09,200,6.687772,160,6.687772
2024-05-13 10,200,6.687772,180,7.71666
2024-05-13 11,200,5.6588840000000005,180,5.14444
2024-05-13 12,210,6.687772,180,6.687772
2024-05-13 13,210,5.6588840000000005,180,4.629996
2024-05-13 14,230,5.6588840000000005,190,4.115552
2024-05-13 15,220,4.629996,250,5.14444
2024-05-13 16,220,7.202216,240,6.173328
2024-05-13 17,220,7.71666,210,7.202216
2024-05-13 18,200,7.202216,200,7.202216
2024-05-13 19,200,7.71666,210,8.745548
2024-05-13 20,200,7.71666,230,6.687772
2024-05-13 21,200,7.71666,220,7.71666
2024-05-13 22,210,5.14444,180,6.173328
2024-05-13 23,190,3.601108,180,5.6588840000000005
2024-05-14 00,190,3.086664,180,4.115552
2024-05-14 01,180,3.601108,180,5.14444
2024-05-14 02,180,4.115552,180,5.6588840000000005
2024-05-14 03,200,5.14444,180,5.14444
2024-05-14 04,190,4.115552,150,3.601108
2024-05-14 05,190,4.115552,150,4.629996
2024-05-14 06,190,3.601108,150,4.115552
2024-05-14 07,180,2.57222,160,4.629996
2024-05-14 08,180,2.057776,160,4.115552
2024-05-14 09,180,4.629996,160,5.14444
2024-05-14 10,190,4.629996,170,5.6588840000000005
2024-05-14 11,210,4.629996,170,2.57222
2024-05-14 12,220,4.629996,200,4.115552
2024-05-14 13,220,3.086664,180,4.629996
2024-05-14 14,200,3.601108,200,4.115552
2024-05-14 15,190,4.629996,200,4.115552
2024-05-14 16,200,4.629996,0,0
2024-05-14 17,200,2.057776,20,3.086664
2024-05-14 18,160,2.057776,40,3.601108
2024-05-14 19,30,5.14444,40,4.115552
2024-05-14 20,20,3.601108,40,4.629996
2024-05-14 21,30,4.629996,40,4.115552
2024-05-14 22,30,4.629996,50,4.629996
2024-05-14 23,30,2.57222,40,3.601108
2024-05-15 00,0,0,90,1.543332
2024-05-15 01,0,0,110,1.543332
2024-05-15 02,120,1.543332,70,1.543332
2024-05-15 03,70,4.115552,60,2.057776
2024-05-15 04,100,2.057776,50,2.57222
2024-05-15 05,90,2.57222,0,0
2024-05-15 06,100,1.543332,30,2.057776
2024-05-15 07,350,2.057776,20,2.57222
2024-05-15 08,30,2.057776,40,2.57222
2024-05-15 09,30,2.57222,40,4.115552
2024-05-15 10,20,2.57222,50,4.115552
2024-05-15 11,20,2.57222,40,1.543332
2024-05-15 12,10,2.057776,30,3.601108
2024-05-15 13,20,3.086664,40,4.115552
2024-05-15 14,20,5.14444,30,4.115552
2024-05-15 15,360,5.14444,30,6.687772
2024-05-15 16,10,5.6588840000000005,30,6.173328
2024-05-15 17,20,5.14444,30,7.202216
2024-05-15 18,20,5.6588840000000005,30,7.202216
2024-05-15 19,10,7.202216,30,6.687772
2024-05-15 20,10,7.202216,40,6.173328
2024-05-15 21,20,6.173328,20,3.601108
2024-05-15 22,30,5.6588840000000005,20,4.629996
2024-05-15 23,40,5.14444,20,4.629996
2024-05-16 00,20,5.14444,20,5.14444
2024-05-16 01,20,4.629996,50,2.57222
2024-05-16 02,10,3.601108,10,3.086664
2024-05-16 03,10,3.086664,40,2.57222
2024-05-16 04,360,3.086664,340,2.057776
2024-05-16 05,10,2.57222,350,3.086664
2024-05-16 06,10,3.086664,360,2.57222
2024-05-16 07,10,1.543332,40,2.057776
2024-05-16 08,330,1.543332,360,1.543332
2024-05-16 09,20,1.543332,340,1.543332
2024-05-16 10,340,1.543332,0,0
2024-05-16 11,10,2.057776,300,1.543332
2024-05-16 12,10,2.57222,30,2.057776
2024-05-16 13,10,3.601108,360,3.601108
2024-05-16 14,360,3.086664,360,4.629996
2024-05-16 15,10,3.601108,10,4.115552
2024-05-16 16,330,4.115552,20,4.629996
2024-05-16 17,360,5.14444,20,5.14444
2024-05-16 18,10,5.14444,20,5.6588840000000005
2024-05-16 19,360,4.115552,330,3.086664
2024-05-16 20,10,4.629996,10,2.57222
2024-05-16 21,10,4.115552,20,2.57222
2024-05-16 22,20,3.601108,290,1.543332
2024-05-16 23,70,2.057776,50,2.057776
2024-05-17 00,40,2.57222,40,3.086664
2024-05-17 01,70,2.057776,0,0
2024-05-17 02,100,1.543332,0,0
2024-05-17 03,150,1.543332,0,0
2024-05-17 04,170,1.543332,0,0
2024-05-17 05,160,2.57222,150,3.086664
2024-05-17 06,160,3.601108,150,4.115552
2024-05-17 07,160,2.057776,160,5.6588840000000005
2024-05-17 08,160,2.057776,160,4.629996
2024-05-17 09,160,3.086664,150,3.601108
2024-05-17 10,290,2.057776,240,4.629996
2024-05-17 11,210,1.543332,250,1.543332
2024-05-17 12,160,3.086664,130,2.057776
2024-05-17 13,190,3.601108,160,4.115552
2024-05-17 14,180,4.115552,190,4.115552
2024-05-17 15,0,0,190,3.601108
2024-05-17 16,170,3.601108,150,2.57222
2024-05-17 17,200,3.601108,160,4.629996
2024-05-17 18,250,3.086664,350,2.57222
2024-05-17 19,360,3.601108,10,2.57222
2024-05-17 20,360,3.086664,20,3.086664
2024-05-17 21,10,3.086664,50,3.086664
2024-05-17 22,30,2.57222,30,2.57222
2024-05-17 23,0,0,40,2.057776
2024-05-18 00,360,2.057776,0,0
2024-05-18 01,0,0,0,0
2024-05-18 02,0,0,0,0
2024-05-18 03,360,1.543332,360,5.14444
2024-05-18 04,170,1.543332,150,1.543332
2024-05-18 05,180,2.57222,140,1.543332
2024-05-18 06,0,0,0,0
2024-05-18 07,0,0,0,0
2024-05-18 08,150,1.543332,0,0
2024-05-18 09,0,0,0,0
2024-05-18 10,180,1.543332,30,2.57222
2024-05-18 11,220,1.543332,10,2.57222
2024-05-18 12,0,0,20,3.086664
2024-05-18 13,20,2.057776,30,2.57222
2024-05-18 14,0,0,20,3.601108
2024-05-18 15,310,1.543332,30,4.115552
2024-05-18 16,360,3.086664,20,3.601108
2024-05-18 17,20,3.601108,30,4.629996
2024-05-18 18,40,3.086664,40,5.14444
2024-05-18 19,10,3.601108,40,5.14444
2024-05-18 20,360,5.14444,20,4.629996
2024-05-18 21,30,5.14444,30,5.14444
2024-05-18 22,10,3.601108,30,4.115552
2024-05-18 23,20,2.057776,30,4.115552
2024-05-19 00,10,2.57222,40,3.601108
2024-05-19 01,20,1.543332,0,0
2024-05-19 02,20,1.543332,260,2.057776
2024-05-19 03,240,1.543332,0,0
2024-05-19 04,0,0,280,2.057776
2024-05-19 05,0,0,230,1.543332
2024-05-19 06,170,1.543332,0,0
2024-05-19 07,0,0,0,0
2024-05-19 08,0,0,0,0
2024-05-19 09,160,2.57222,0,0
2024-05-19 10,160,1.543332,0,0
2024-05-19 11,150,1.543332,0,0
2024-05-19 13,0,0,0,0
2024-05-19 14,0,0,360,1.543332
2024-05-19 15,0,0,20,2.57222
2024-05-19 17,340,5.14444,10,2.57222
2024-05-19 18,360,3.601108,20,3.086664
2024-05-19 19,40,3.086664,30,2.057776
2024-05-19 20,350,3.601108,30,2.057776
2024-05-19 22,0,0,10,2.057776
2024-05-19 23,40,2.57222,40,2.57222
2024-05-20 00,70,3.086664,80,1.543332
2024-05-20 01,130,2.57222,120,2.057776
2024-05-20 02,170,2.57222,150,2.57222
2024-05-20 03,140,2.057776,140,2.57222
2024-05-20 04,150,3.086664,150,4.115552
2024-05-20 05,170,2.57222,150,4.629996
2024-05-20 06,160,3.086664,150,5.6588840000000005
2024-05-20 07,160,3.601108,150,4.629996
2024-05-20 08,180,2.057776,150,5.14444
2024-05-20 09,160,3.086664,150,5.14444
2024-05-20 10,160,3.601108,160,4.115552
2024-05-20 11,170,4.115552,160,5.6588840000000005
2024-05-20 12,170,3.086664,140,3.601108
2024-05-20 13,190,3.601108,150,3.601108
2024-05-20 14,210,4.629996,180,4.629996
2024-05-20 15,210,3.601108,200,3.086664
2024-05-20 16,200,3.086664,210,3.086664
2024-05-20 17,250,3.086664,70,2.057776
2024-05-20 18,180,4.115552,30,4.115552
2024-05-20 19,50,3.601108,30,3.086664
2024-05-20 20,10,4.629996,40,4.115552
2024-05-20 21,340,2.057776,0,0
2024-05-20 22,10,3.086664,340,2.057776
2024-05-20 23,70,3.086664,70,1.543332
2024-05-21 00,120,2.57222,40,4.115552
2024-05-21 01,150,2.57222,90,2.057776
2024-05-21 02,170,3.601108,160,3.601108
2024-05-21 03,170,3.601108,160,4.115552
2024-05-21 04,200,4.115552,160,4.629996
2024-05-21 05,190,4.115552,160,4.629996
2024-05-21 06,190,3.601108,160,4.629996
2024-05-21 07,200,3.601108,170,4.115552
2024-05-21 08,220,3.086664,180,4.115552
2024-05-21 09,190,3.086664,170,2.57222
2024-05-21 10,190,4.115552,180,4.115552
2024-05-21 11,200,4.629996,170,3.601108
2024-05-21 12,210,4.115552,190,4.629996
2024-05-21 13,220,4.629996,240,3.601108
2024-05-21 14,230,5.6588840000000005,260,4.115552
2024-05-21 15,210,4.629996,270,2.57222
2024-05-21 16,220,4.629996,330,2.057776
2024-05-21 17,260,5.14444,30,2.057776
2024-05-21 18,220,5.14444,360,2.057776
2024-05-21 19,260,5.6588840000000005,20,2.57222
2024-05-21 21,230,4.115552,30,3.086664
2024-05-21 22,180,5.14444,40,3.601108
2024-05-21 23,190,4.115552,0,0
2024-05-22 00,170,3.601108,170,5.14444
2024-05-22 01,170,4.115552,160,4.629996
2024-05-22 02,180,5.6588840000000005,160,5.6588840000000005
2024-05-22 03,190,4.629996,170,4.115552
2024-05-22 04,190,5.14444,170,5.6588840000000005
2024-05-22 05,200,5.14444,190,6.173328
2024-05-22 06,190,4.629996,180,6.173328
2024-05-22 07,190,5.14444,180,7.202216
2024-05-22 08,180,5.6588840000000005,160,5.6588840000000005
2024-05-22 09,190,5.14444,150,6.173328
2024-05-22 10,200,6.687772,170,6.173328
2024-05-22 11,200,6.687772,180,7.71666
2024-05-22 12,200,6.687772,190,7.71666
2024-05-22 13,200,5.6588840000000005,190,6.173328
2024-05-22 14,200,7.71666,200,9.774436
2024-05-22 15,210,8.231104,190,7.71666
2024-05-22 16,190,7.202216,200,9.774436
2024-05-22 17,200,7.71666,180,9.774436
2024-05-22 18,210,6.687772,200,8.745548
2024-05-22 19,190,6.687772,180,9.259992
2024-05-22 20,210,8.745548,190,8.745548
2024-05-22 21,200,7.71666,200,8.231104
2024-05-22 22,200,9.774436,200,8.745548
2024-05-22 23,200,7.202216,200,7.202216
2024-05-23 00,190,6.687772,190,6.687772
2024-05-23 01,210,12.8611,280,12.346656
2024-05-23 02,190,3.601108,170,5.14444
2024-05-23 03,200,2.057776,180,3.601108
2024-05-23 04,280,2.57222,250,2.57222
2024-05-23 05,310,4.115552,290,5.14444
2024-05-23 06,330,3.601108,330,2.57222
2024-05-23 07,0,0,0,0
2024-05-23 08,0,0,210,1.543332
2024-05-23 09,0,0,0,0
2024-05-23 10,170,2.057776,190,1.543332
2024-05-23 11,220,1.543332,210,1.543332
2024-05-23 13,200,3.086664,260,2.057776
2024-05-23 14,180,2.057776,290,2.057776
2024-05-23 15,0,0,330,2.057776
2024-05-23 17,210,3.601108,320,3.086664
2024-05-23 18,250,4.629996,320,2.57222
2024-05-23 19,180,2.57222,350,1.543332
2024-05-23 21,360,4.115552,30,2.57222
2024-05-23 22,30,3.086664,60,3.086664
2024-05-23 23,20,2.57222,30,3.086664
2024-05-24 00,360,2.57222,60,1.543332
2024-05-24 01,10,2.057776,0,0
2024-05-24 02,0,0,0,0
2024-05-24 03,180,2.57222,160,4.115552
2024-05-24 04,160,3.601108,150,3.601108
2024-05-24 05,0,0,160,3.601108
2024-05-24 06,0,0,150,3.601108
2024-05-24 07,0,0,180,1.543332
2024-05-24 08,0,0,0,0
2024-05-24 09,0,0,0,0
2024-05-24 10,0,0,0,0
2024-05-24 11,0,0,170,2.057776
2024-05-24 12,0,0,330,4.115552
2024-05-24 13,10,2.057776,350,2.57222
2024-05-24 14,340,2.057776,340,2.057776
2024-05-24 15,30,2.057776,360,3.086664
2024-05-24 16,20,1.543332,360,3.601108
